ReportId,Profit,Sales,Margin,COGS,Marketing,Inventory,Expected Profit,Expected Sales,Expected Margin,Expected COGS,Total Expenses
XP710Q8,-542.0,48.0,0.0,273.0,,5226.0,-0.0,0.0,,179.0,369.0
LC075NU,-55.0,171.0,70.76,50.0,36.0,-45.0,-11.84,37.0,0.0,47.0,86.0
ER627T4,58.0,126.0,27.78,91.0,21.0,985.0,,227.0,,72.0,
YN641K8,220.0,460.0,50.87,226.0,65.0,1330.0,253.92,529.0,49.91,,291.0
QU8203Z,,134.0,79.1,28.0,22.0,1394.0,48.0,60.0,,33.0,50.0
JH056ZN,211.0,489.0,58.69,,72.0,1908.0,172.43,401.0,55.11,180.0,274.0
MB481NH,287.0,732.0,64.21,262.0,99.0,,311.61,799.0,54.19,366.0,361.0
YH959U2,85.0,372.0,55.65,165.0,55.0,1582.0,,334.0,49.1,170.0,220.0
LK153G6,-273.0,41.0,0.0,,121.0,2065.0,-539.46,,0.0,103.0,263.0
PL7709F,159.0,218.0,56.88,94.0,37.0,1396.0,115.34,158.0,48.73,81.0,131.0
JF677I8,-14.0,260.0,64.62,92.0,76.0,629.0,-14.75,295.0,63.05,109.0,168.0
CS94477,186.0,340.0,64.71,120.0,34.0,1092.0,112.75000000000001,205.0,54.15,94.0,154.0
UK855YW,-17.0,287.0,,133.0,120.0,271.0,-19.56,326.0,61.96,124.0,253.0
HE5800L,133.0,295.0,57.97,,34.0,163.0,126.0,280.0,63.57,102.0,158.0
BX294JS,39.0,225.0,52.44,107.0,25.0,755.0,40.290000000000006,237.0,68.35,75.0,132.0
RG3623L,123.0,275.0,62.91,102.0,24.0,690.0,113.4,252.0,68.25,80.0,126.0
PO2551W,338.0,649.0,55.16,,95.0,1579.0,431.6,830.0,63.13,306.0,386.0
WR6073P,20.0,91.0,61.54,35.0,38.0,-422.0,0.0,0.0,,43.0,73.0
BJ278BZ,132.0,508.0,52.95,239.0,70.0,807.0,107.38000000000001,413.0,57.14,177.0,309.0
JW301ES,25.0,255.0,70.98,74.0,17.0,218.0,17.2,172.0,68.6,54.0,91.0
OQ340X9,-35.0,71.0,91.55,6.0,12.0,674.0,,106.0,50.0,53.0,
PI407WS,159.0,218.0,56.88,94.0,37.0,1396.0,,,48.73,81.0,
AL3043F,40.0,125.0,,68.0,50.0,331.0,40.64,127.0,54.33,58.0,118.0
YB150CZ,576.0,513.0,85.19,76.0,21.0,-986.0,516.32,461.0,83.73,75.0,97.0
VX6997T,122.0,327.0,61.77,125.0,116.0,1268.0,88.06,238.0,50.42,118.0,241.0
WR822HR,115.0,328.0,62.8,122.0,113.0,1540.0,80.14999999999999,229.0,44.98,126.0,235.0
JF370TX,336.0,,59.77,280.0,,2029.0,258.71999999999997,539.0,56.22,236.0,382.0
MN9696H,336.0,696.0,59.77,280.0,102.0,2029.0,258.71999999999997,539.0,56.22,236.0,382.0
SP0514X,-230.0,149.0,,203.0,67.0,3354.0,-295.68,192.0,0.0,209.0,270.0
XQ314TW,-32.0,179.0,70.95,52.0,53.0,220.0,-20.7,115.0,65.22,40.0,105.0
KA140B0,220.0,460.0,50.87,226.0,65.0,1330.0,253.92,529.0,49.91,265.0,291.0
GL4819X,338.0,,55.16,291.0,95.0,1579.0,431.6,830.0,,306.0,386.0
OF278JJ,-173.0,147.0,43.54,83.0,22.0,1043.0,-175.82,149.0,20.81,118.0,105.0
QQ505JQ,368.0,912.0,61.95,347.0,117.0,2476.0,385.20000000000005,963.0,61.99,366.0,464.0
YH334BD,418.0,675.0,59.7,272.0,93.0,1991.0,,778.0,57.46,331.0,365.0
TV05826,-30.0,196.0,,93.0,54.0,467.0,-12.9,86.0,31.4,,147.0
TF765YT,14.0,73.0,4.11,70.0,17.0,,16.53,87.0,32.18,59.0,87.0
VK6725W,30.0,90.0,50.0,,0.0,1250.0,37.620000000000005,114.0,53.51,,45.0
XR745E3,169.0,373.0,47.72,195.0,41.0,1069.0,166.5,370.0,67.03,122.0,236.0
LY3294F,368.0,912.0,,347.0,117.0,2476.0,,963.0,61.99,366.0,464.0
TX302OE,-30.0,196.0,52.55,93.0,54.0,,-12.9,86.0,31.4,59.0,
ST237NR,-248.0,154.0,0.0,190.0,,3779.0,-349.37,,0.92,215.0,255.0
JI769DR,39.0,225.0,52.44,107.0,25.0,755.0,40.290000000000006,237.0,68.35,75.0,132.0
JV9212F,39.0,225.0,52.44,107.0,25.0,,,237.0,68.35,75.0,132.0
HL064G3,122.0,327.0,61.77,125.0,116.0,1268.0,88.06,238.0,,118.0,241.0
LY213XO,336.0,696.0,59.77,280.0,102.0,2029.0,258.71999999999997,539.0,56.22,236.0,382.0
RZ074S9,-55.0,171.0,70.76,,36.0,-45.0,-11.84,37.0,0.0,47.0,86.0
WL688D2,68.0,47.0,76.6,11.0,15.0,-161.0,0.0,,,0.0,26.0
TL903T1,-32.0,179.0,,52.0,53.0,220.0,-20.7,,65.22,40.0,105.0
LF173VI,254.0,637.0,58.24,266.0,92.0,2196.0,206.8,517.0,61.32,200.0,358.0
JY004XA,25.0,,70.98,74.0,17.0,218.0,17.2,172.0,68.6,54.0,91.0
BG368KI,197.0,431.0,43.62,243.0,69.0,1254.0,210.22,457.0,58.42,190.0,312.0
BN0889P,315.0,583.0,56.6,253.0,70.0,2221.0,396.90000000000003,735.0,62.18,,
XW133LI,122.0,,61.77,,116.0,1268.0,,238.0,50.42,118.0,241.0
WU2619U,78.0,101.0,30.69,70.0,,763.0,92.4,120.0,96.67,4.0,90.0
KH6233N,113.0,,61.95,148.0,157.0,844.0,,346.0,52.02,166.0,305.0
SL407OP,117.0,159.0,47.17,84.0,20.0,1081.0,136.16,184.0,63.04,68.0,104.0
RM885QS,,47.0,76.6,11.0,15.0,-161.0,0.0,0.0,,0.0,26.0
ZV402C3,133.0,295.0,,124.0,34.0,163.0,126.0,280.0,63.57,102.0,158.0
AL1471Y,-29.0,39.0,64.1,14.0,0.0,1390.0,-101.38,137.0,100.0,0.0,
VQ2743K,-17.0,,53.66,133.0,120.0,,-19.56,326.0,61.96,124.0,253.0
GB470J9,62.0,160.0,47.5,84.0,25.0,163.0,53.43,137.0,45.26,75.0,109.0
MY116XI,198.0,475.0,53.47,221.0,57.0,2271.0,180.18,429.0,64.1,154.0,278.0
JO057JO,338.0,649.0,55.16,291.0,95.0,1579.0,,830.0,63.13,306.0,386.0
CT266UL,234.0,612.0,58.5,254.0,83.0,1262.0,220.78,581.0,54.39,,337.0
LC806TI,123.0,,62.91,102.0,24.0,690.0,113.4,252.0,68.25,80.0,126.0
KR460MQ,-273.0,,0.0,142.0,121.0,2065.0,-539.46,81.0,0.0,103.0,263.0
CA709HK,220.0,,50.87,226.0,65.0,1330.0,253.92,,49.91,265.0,291.0
BJ91753,230.0,360.0,51.94,,,1080.0,170.88,267.0,44.57,148.0,214.0
KY990MY,51.0,273.0,53.48,127.0,110.0,-390.0,48.83,257.0,64.59,91.0,237.0
ED810UY,-230.0,149.0,0.0,203.0,67.0,3354.0,-295.68,192.0,0.0,209.0,270.0
LO3291E,130.0,245.0,,67.0,,760.0,85.86,162.0,35.8,104.0,162.0
NA3641V,68.0,47.0,76.6,11.0,15.0,-161.0,0.0,0.0,,0.0,26.0
OR2112V,-14.0,260.0,64.62,92.0,76.0,629.0,-14.75,295.0,63.05,109.0,168.0
KZ853ID,194.0,559.0,58.14,234.0,84.0,1220.0,239.74999999999997,685.0,56.79,296.0,318.0
WS169LH,39.0,225.0,52.44,107.0,25.0,755.0,,237.0,68.35,75.0,132.0
CE8952Z,223.0,378.0,56.88,163.0,49.0,584.0,177.59,301.0,52.16,144.0,
KB953RH,51.0,273.0,53.48,127.0,,-390.0,48.83,257.0,64.59,91.0,237.0
WS1477Z,-211.0,186.0,0.0,208.0,76.0,2776.0,-192.1,170.0,0.0,,284.0
WD158TZ,-542.0,48.0,0.0,273.0,96.0,5226.0,-0.0,0.0,,179.0,369.0
CY068M0,26.0,66.0,74.24,17.0,0.0,1242.0,10.92,28.0,71.43,8.0,17.0
EN659XG,-121.0,101.0,0.0,139.0,39.0,1095.0,-223.2,186.0,4.84,177.0,178.0
BN450CI,281.0,713.0,60.73,280.0,,1853.0,305.37,783.0,56.58,340.0,382.0
VS8785C,163.0,407.0,52.83,192.0,60.0,886.0,128.4,321.0,61.37,124.0,252.0
VR654H7,42.0,236.0,71.61,67.0,88.0,903.0,38.16,,67.92,68.0,155.0
YM480LK,69.0,206.0,61.65,79.0,17.0,1330.0,49.17,149.0,58.39,62.0,96.0
YL359TX,232.0,522.0,59.58,211.0,76.0,1181.0,168.52,383.0,56.4,167.0,287.0
OI173MX,-362.0,64.0,0.0,252.0,95.0,4772.0,-39.620000000000005,7.0,0.0,,347.0
LJ1787S,227.0,596.0,56.54,259.0,91.0,,157.7,415.0,,181.0,350.0
RH999R4,-65.0,131.0,0.0,141.0,39.0,2555.0,-60.0,120.0,0.0,194.0,180.0
CA165JC,66.0,64.0,14.06,55.0,10.0,148.0,97.85000000000001,95.0,41.05,56.0,65.0
GH842VG,-194.0,138.0,0.0,224.0,62.0,3558.0,-283.40999999999997,201.0,0.0,213.0,286.0
FM758WS,,240.0,52.5,114.0,38.0,996.0,102.06,243.0,52.67,115.0,
UT029YK,105.0,,55.4,124.0,30.0,903.0,55.480000000000004,146.0,32.19,99.0,154.0
EF899CV,4.0,204.0,75.98,49.0,19.0,1156.0,2.04,102.0,49.02,,68.0
QV988ZL,293.0,577.0,58.41,240.0,74.0,1942.0,258.06,506.0,54.94,228.0,314.0
EA340TW,4.0,204.0,75.98,49.0,,1156.0,2.04,102.0,49.02,52.0,68.0
XC362RD,-65.0,131.0,0.0,141.0,39.0,2555.0,-60.0,120.0,0.0,194.0,180.0
TQ110P3,42.0,236.0,,67.0,88.0,903.0,38.16,212.0,67.92,68.0,155.0
VC2357E,-44.0,109.0,69.72,33.0,33.0,263.0,-28.8,72.0,48.61,37.0,66.0
GU221TI,170.0,501.0,60.08,200.0,73.0,1920.0,132.26000000000002,389.0,58.1,163.0,273.0
SH912ZV,281.0,713.0,60.73,280.0,102.0,1853.0,305.37,783.0,56.58,340.0,382.0
UL3686G,41.0,374.0,58.56,155.0,151.0,-212.0,40.7,,,117.0,306.0
QM789B4,293.0,577.0,58.41,240.0,74.0,1942.0,258.06,506.0,,228.0,314.0
ZK942LG,-99.0,90.0,0.0,134.0,44.0,1916.0,,139.0,0.0,191.0,
TM65336,-30.0,100.0,,,17.0,1097.0,-26.4,88.0,35.23,57.0,61.0
XQ6530A,42.0,42.0,0.0,76.0,8.0,367.0,99.0,99.0,55.56,44.0,84.0
QH5959U,42.0,42.0,0.0,76.0,8.0,367.0,99.0,99.0,55.56,44.0,84.0
DP402YF,171.0,498.0,52.21,238.0,,2026.0,173.4,510.0,57.06,219.0,308.0
SU184XE,-121.0,101.0,0.0,139.0,39.0,1095.0,-223.2,186.0,4.84,177.0,178.0
CX000G8,-68.0,199.0,0.0,218.0,62.0,2698.0,-63.24,186.0,0.0,,280.0
EQ468KN,293.0,577.0,58.41,240.0,74.0,1942.0,258.06,506.0,,228.0,314.0
ZC147TU,27.0,159.0,61.64,61.0,25.0,300.0,40.800000000000004,240.0,63.75,,86.0
BV2066M,-71.0,131.0,71.76,37.0,34.0,330.0,-24.3,45.0,0.0,49.0,71.0
BY8899I,-135.0,100.0,0.0,135.0,51.0,2092.0,-178.20000000000002,132.0,0.0,157.0,186.0
WR362XA,129.0,618.0,61.81,236.0,83.0,1206.0,77.49,369.0,,196.0,319.0
RQ468G0,453.0,553.0,84.81,84.0,8.0,-2028.0,409.17999999999995,499.0,87.78,61.0,92.0
IE205U5,53.0,316.0,49.68,159.0,54.0,1250.0,56.1,330.0,58.79,136.0,213.0
BX23843,101.0,406.0,70.69,119.0,118.0,1063.0,58.75,235.0,53.19,110.0,237.0
BR492XA,69.0,206.0,61.65,79.0,17.0,1330.0,49.17,149.0,58.39,62.0,96.0
RX29297,4.0,204.0,75.98,49.0,19.0,1156.0,2.04,102.0,49.02,52.0,68.0
CW1923V,250.0,561.0,51.52,,65.0,,282.15000000000003,627.0,55.02,282.0,337.0
GF977OS,-30.0,100.0,56.0,44.0,17.0,1097.0,-26.4,88.0,35.23,57.0,61.0
UE623R1,-89.0,234.0,47.86,122.0,118.0,723.0,-121.98,321.0,57.32,137.0,240.0
VR314QT,8.0,80.0,28.75,57.0,37.0,-133.0,10.4,104.0,54.81,,94.0
WK662BJ,227.0,,56.54,259.0,91.0,,157.7,415.0,56.39,181.0,350.0
EQ022M8,215.0,494.0,51.01,,68.0,1436.0,219.56,499.0,63.73,181.0,310.0
UM1613I,-434.0,29.0,0.0,258.0,92.0,4437.0,-0.0,0.0,,226.0,350.0
RU919X1,215.0,555.0,58.02,233.0,82.0,1751.0,182.13,467.0,65.52,161.0,315.0
VF536PQ,222.0,530.0,57.17,,68.0,2025.0,219.66,523.0,60.42,207.0,295.0
VK1432L,215.0,494.0,51.01,242.0,68.0,1436.0,219.56,499.0,63.73,181.0,310.0
IX110VY,,64.0,76.56,15.0,0.0,1004.0,-115.5,110.0,80.91,21.0,15.0
XG2725K,300.0,737.0,63.36,270.0,85.0,2148.0,320.21,,57.87,329.0,355.0
UD3152E,-30.0,100.0,56.0,44.0,,1097.0,-26.4,88.0,35.23,57.0,61.0
VN179HD,11.0,120.0,60.83,47.0,15.0,1142.0,16.02,178.0,56.74,77.0,62.0
TB363D0,93.0,248.0,67.74,80.0,84.0,128.0,64.98,171.0,43.86,96.0,
HP701G5,300.0,737.0,63.36,,85.0,2148.0,320.21,781.0,57.87,329.0,355.0
EY002B0,-63.0,271.0,66.42,91.0,85.0,1009.0,-72.45,315.0,,77.0,176.0
FY108FZ,208.0,640.0,60.0,256.0,91.0,1434.0,191.36,598.0,63.21,220.0,347.0
BI2292N,264.0,504.0,52.58,239.0,74.0,738.0,292.76,563.0,59.15,230.0,313.0
TN622RA,92.0,272.0,45.96,147.0,39.0,,105.4,310.0,72.26,86.0,
VE850YZ,209.0,428.0,,219.0,76.0,,257.74,526.0,57.6,223.0,295.0
YG587J4,41.0,374.0,58.56,,151.0,-212.0,40.7,370.0,68.38,117.0,306.0
AL499H9,,80.0,28.75,57.0,37.0,-133.0,10.4,104.0,54.81,47.0,94.0
RK18694,267.0,653.0,65.24,227.0,80.0,1603.0,270.59999999999997,660.0,57.88,278.0,307.0
QR4595C,91.0,259.0,62.93,96.0,87.0,1122.0,100.44999999999999,287.0,68.99,,183.0
BG202VB,90.0,356.0,59.27,145.0,153.0,882.0,73.0,292.0,48.97,149.0,298.0
TD875KL,-194.0,138.0,0.0,224.0,62.0,3558.0,-283.40999999999997,201.0,0.0,213.0,286.0
VK1369I,4.0,204.0,75.98,49.0,,,2.04,102.0,49.02,52.0,68.0
IK57385,11.0,120.0,60.83,47.0,15.0,1142.0,,178.0,56.74,77.0,62.0
ZH1759T,28.0,283.0,73.85,74.0,93.0,534.0,29.1,291.0,79.38,60.0,167.0
OL305YC,215.0,,51.01,242.0,,1436.0,219.56,499.0,63.73,181.0,310.0
KB7637O,-67.0,64.0,76.56,15.0,0.0,1004.0,-115.5,,80.91,21.0,15.0
SD086C7,28.0,283.0,73.85,74.0,93.0,534.0,29.1,291.0,79.38,60.0,167.0
GZ999WT,209.0,428.0,48.83,219.0,76.0,840.0,257.74,526.0,57.6,,295.0
EJ830WE,110.0,297.0,77.1,68.0,37.0,362.0,72.15,195.0,60.0,78.0,105.0
RV8281N,42.0,42.0,0.0,76.0,8.0,367.0,99.0,99.0,55.56,44.0,84.0
WY673N2,131.0,499.0,54.91,225.0,63.0,1791.0,124.28,478.0,48.12,248.0,288.0
HN8141G,255.0,704.0,61.79,,101.0,2044.0,200.16,556.0,54.5,253.0,370.0
ZV815UG,171.0,498.0,52.21,238.0,70.0,2026.0,173.4,510.0,57.06,219.0,308.0
PQ800YT,144.0,,62.75,111.0,32.0,-140.0,100.32,209.0,47.85,109.0,143.0
SE734YO,272.0,533.0,54.41,243.0,89.0,939.0,221.85,435.0,64.37,155.0,332.0
CX631HR,254.0,634.0,61.51,244.0,75.0,1243.0,257.6,644.0,53.42,300.0,319.0
RE100QJ,232.0,522.0,59.58,211.0,76.0,1181.0,168.52,,56.4,167.0,287.0
QU18771,227.0,596.0,56.54,259.0,91.0,1655.0,157.7,415.0,56.39,181.0,350.0
JU835MG,-7.0,244.0,65.98,83.0,94.0,1017.0,-7.29,243.0,60.49,96.0,
LG761HB,63.0,293.0,51.88,141.0,27.0,386.0,42.68,194.0,,113.0,168.0
RP01217,,137.0,59.12,56.0,48.0,948.0,17.86,94.0,,22.0,104.0
VD971J5,-14.0,135.0,72.59,37.0,,230.0,-16.1,161.0,61.49,62.0,78.0
NO761XJ,-232.0,57.0,0.0,133.0,111.0,2770.0,-0.0,,,136.0,244.0
BH016O5,-19.0,,,47.0,0.0,1076.0,-7.03,37.0,,26.0,47.0
IS901M4,95.0,112.0,66.07,38.0,42.0,1258.0,97.75,115.0,60.87,45.0,80.0
HL646XQ,51.0,255.0,60.78,100.0,38.0,-165.0,70.4,352.0,,65.0,138.0
AZ7390Q,-62.0,,52.88,90.0,36.0,,-21.12,66.0,0.0,107.0,126.0
SF824Z0,51.0,255.0,60.78,100.0,38.0,-165.0,70.4,352.0,81.53,65.0,138.0
NO017CI,-20.0,342.0,,123.0,116.0,1251.0,-16.32,272.0,52.21,130.0,239.0
ER513Q1,,233.0,64.38,83.0,29.0,-592.0,98.45,179.0,65.92,61.0,112.0
AW531E9,129.0,233.0,64.38,,29.0,-592.0,98.45,179.0,65.92,61.0,112.0
XX599XD,35.0,,57.5,102.0,23.0,252.0,24.45,,65.64,56.0,125.0
BS000DG,303.0,637.0,67.66,206.0,68.0,1771.0,287.52,,58.6,,274.0
RR431HZ,51.0,255.0,60.78,100.0,38.0,-165.0,70.4,352.0,81.53,65.0,138.0
FJ273N8,0.0,361.0,55.4,161.0,109.0,839.0,0.0,272.0,54.78,123.0,
VG646N2,26.0,137.0,59.12,56.0,48.0,948.0,17.86,94.0,76.6,22.0,104.0
AC2571G,291.0,727.0,63.27,267.0,,1940.0,239.60000000000002,599.0,60.43,237.0,
HH345QV,298.0,536.0,53.92,247.0,72.0,1633.0,,571.0,62.52,,319.0
OA879XE,,,49.69,,24.0,577.0,102.06,162.0,66.05,55.0,105.0
JT6021O,-58.0,,4.4,87.0,19.0,1917.0,-44.800000000000004,70.0,0.0,,106.0
DC456BM,,135.0,72.59,37.0,41.0,230.0,,161.0,61.49,62.0,78.0
EA86875,129.0,318.0,63.84,115.0,41.0,783.0,79.13,193.0,42.49,111.0,156.0
OE1483H,-135.0,145.0,0.0,158.0,39.0,1990.0,,105.0,0.0,142.0,197.0
QR357Z5,22.0,124.0,58.06,,26.0,726.0,38.519999999999996,214.0,71.03,62.0,78.0
DR260M7,129.0,318.0,63.84,115.0,41.0,783.0,79.13,193.0,42.49,111.0,156.0
LU913GX,27.0,397.0,68.26,126.0,123.0,225.0,,330.0,69.39,101.0,249.0
JV963TT,-167.0,149.0,,125.0,46.0,2206.0,-32.480000000000004,29.0,0.0,162.0,171.0
PB579D4,,160.0,38.75,98.0,30.0,1428.0,-22.61,119.0,36.13,76.0,128.0
BA6777K,35.0,313.0,56.23,137.0,91.0,-188.0,25.96,236.0,60.59,93.0,228.0
VV7658S,-30.0,160.0,,98.0,,1428.0,-22.61,119.0,36.13,76.0,128.0
OO422EV,160.0,121.0,16.53,,22.0,,166.32000000000002,126.0,79.37,26.0,123.0
TA0257M,-14.0,135.0,72.59,,,230.0,-16.1,161.0,61.49,62.0,78.0
EY329U4,-15.0,48.0,60.42,19.0,32.0,461.0,-29.45,95.0,73.68,25.0,51.0
JZ819RB,-14.0,135.0,72.59,37.0,41.0,230.0,,161.0,61.49,62.0,
PF645E9,,83.0,46.99,44.0,41.0,-169.0,,44.0,36.36,28.0,85.0
DD989TY,-40.0,151.0,13.25,131.0,,640.0,-7.0200000000000005,27.0,0.0,95.0,151.0
DF802A2,-41.0,68.0,22.06,53.0,61.0,393.0,-110.39999999999999,,82.07,33.0,114.0
UN817IH,319.0,625.0,,279.0,104.0,1216.0,291.21,571.0,61.47,220.0,383.0
KS174RO,34.0,209.0,69.38,64.0,30.0,727.0,27.04,169.0,65.09,59.0,94.0
UK455NA,221.0,683.0,54.76,309.0,93.0,2429.0,276.8,865.0,63.12,319.0,402.0
WG3757C,104.0,319.0,58.62,132.0,112.0,1148.0,92.07000000000001,279.0,60.93,109.0,244.0
XQ7018Z,-135.0,145.0,0.0,158.0,39.0,,-97.65,105.0,0.0,142.0,197.0
FQ62948,95.0,112.0,66.07,38.0,42.0,1258.0,97.75,115.0,60.87,45.0,80.0
XZ003MB,24.0,83.0,46.99,44.0,41.0,-169.0,12.76,44.0,36.36,28.0,85.0
KT933H0,476.0,641.0,90.02,64.0,,-1244.0,387.76,524.0,93.32,35.0,
SI986KG,-20.0,342.0,64.04,123.0,116.0,1251.0,-16.32,272.0,52.21,130.0,239.0
QQ9446C,55.0,,49.57,59.0,46.0,279.0,68.61999999999999,146.0,63.01,54.0,105.0
MY449F9,20.0,147.0,51.7,71.0,16.0,355.0,24.500000000000004,175.0,82.29,,87.0
ZT356AZ,26.0,,59.12,56.0,48.0,948.0,17.86,94.0,76.6,22.0,104.0
AI4970B,-163.0,186.0,0.0,220.0,65.0,2829.0,-137.28,156.0,0.0,187.0,285.0
HU977S0,-58.0,129.0,0.0,132.0,45.0,1403.0,,221.0,32.13,150.0,177.0
CO502EC,22.0,124.0,58.06,,26.0,726.0,38.519999999999996,214.0,71.03,62.0,78.0
RF571DA,-15.0,26.0,80.77,5.0,2.0,165.0,-33.059999999999995,57.0,73.68,15.0,7.0
QH095L2,0.0,118.0,68.64,37.0,6.0,-550.0,0.0,56.0,48.21,29.0,43.0
PR538F4,51.0,255.0,60.78,100.0,38.0,,70.4,352.0,81.53,65.0,
PY8174Q,99.0,446.0,63.68,162.0,142.0,1046.0,75.24,342.0,49.42,173.0,
QN5649J,51.0,264.0,67.42,86.0,83.0,1848.0,,244.0,53.69,113.0,169.0
MJ859D7,476.0,641.0,90.02,64.0,21.0,-1244.0,387.76,524.0,93.32,35.0,85.0
HU332HJ,-70.0,147.0,39.46,,29.0,914.0,-139.2,290.0,,63.0,118.0
ZM157T2,,129.0,0.0,132.0,,1403.0,-99.45,221.0,32.13,150.0,177.0
DG599L6,123.0,50.0,28.0,,10.0,111.0,29.52,12.0,0.0,58.0,46.0
NB960SX,338.0,703.0,59.6,284.0,92.0,1682.0,405.59999999999997,845.0,60.47,334.0,376.0
TZ6894G,-58.0,129.0,0.0,132.0,45.0,1403.0,-99.45,221.0,32.13,150.0,177.0
SQ726FC,41.0,94.0,75.53,23.0,,1039.0,56.76,129.0,84.5,20.0,30.0
OO733R3,-193.0,38.0,0.0,119.0,119.0,1707.0,-325.12,64.0,0.0,112.0,
FN169XA,34.0,209.0,69.38,64.0,30.0,727.0,27.04,169.0,65.09,59.0,94.0
QL60432,-54.0,156.0,32.69,105.0,38.0,1252.0,-54.25,155.0,,101.0,143.0
GE6179J,-95.0,277.0,70.4,82.0,85.0,693.0,-61.88,,60.44,72.0,167.0
XS619DQ,514.0,610.0,94.43,34.0,8.0,-907.0,415.8,495.0,89.49,52.0,42.0
FE727A9,63.0,,51.88,141.0,27.0,386.0,42.68,,41.75,113.0,168.0
KQ292HV,35.0,240.0,57.5,102.0,23.0,252.0,24.45,163.0,65.64,56.0,125.0
VK889RR,221.0,,54.76,309.0,93.0,2429.0,276.8,865.0,63.12,,402.0
WJ626BB,22.0,,58.06,52.0,26.0,726.0,38.519999999999996,214.0,71.03,62.0,78.0
AQ597XI,234.0,571.0,57.97,240.0,76.0,1357.0,264.03999999999996,644.0,51.86,310.0,316.0
RE630XF,154.0,272.0,66.91,90.0,,,,200.0,39.5,121.0,108.0
WJ233O9,-14.0,135.0,72.59,37.0,41.0,230.0,-16.1,161.0,61.49,,78.0
VT053GG,,,56.54,266.0,97.0,1907.0,345.52000000000004,617.0,,234.0,363.0
BQ722V7,234.0,571.0,57.97,,76.0,1357.0,264.03999999999996,644.0,51.86,310.0,316.0
NX396OE,19.0,,60.61,39.0,13.0,1550.0,31.54,166.0,,63.0,52.0
BU975GW,296.0,520.0,55.96,229.0,71.0,1596.0,292.40999999999997,,57.89,216.0,300.0
TQ048BZ,153.0,489.0,54.81,221.0,54.0,1176.0,,350.0,,130.0,
MC1834I,296.0,520.0,55.96,229.0,71.0,1596.0,292.40999999999997,513.0,57.89,216.0,300.0
JC16449,436.0,867.0,59.63,350.0,119.0,2772.0,504.5,1009.0,59.46,409.0,
KQ037MV,117.0,178.0,57.3,76.0,6.0,1070.0,46.86,71.0,,37.0,82.0
XU900R3,10.0,89.0,61.8,34.0,16.0,1407.0,11.11,101.0,44.55,56.0,50.0
BL4128L,-80.0,164.0,33.54,109.0,20.0,2063.0,-94.57,193.0,31.61,132.0,129.0
UM058O4,436.0,867.0,59.63,350.0,119.0,2772.0,504.5,1009.0,59.46,,469.0
CE276ND,4.0,249.0,,120.0,119.0,,5.0200000000000005,251.0,45.42,137.0,239.0
TT071NV,117.0,178.0,57.3,76.0,6.0,1070.0,46.86,71.0,47.89,37.0,82.0
MF42310,570.0,530.0,88.11,63.0,10.0,-724.0,610.2,565.0,86.73,75.0,73.0
EH974AP,147.0,359.0,55.99,158.0,41.0,,131.2,320.0,57.5,,199.0
EF77775,147.0,359.0,55.99,158.0,41.0,1394.0,131.2,320.0,57.5,136.0,199.0
RL3232L,24.0,206.0,54.37,94.0,88.0,-69.0,40.8,340.0,71.47,97.0,182.0
IL4502T,59.0,328.0,70.43,97.0,34.0,412.0,35.64,,60.61,78.0,131.0
FV5949B,-212.0,45.0,0.0,122.0,119.0,1563.0,-216.66,46.0,0.0,,241.0
BD7592D,62.0,436.0,63.76,158.0,145.0,1418.0,31.500000000000004,225.0,37.33,141.0,303.0
RJ23798,8.0,88.0,30.68,61.0,0.0,747.0,5.3999999999999995,,20.0,48.0,61.0
OK061XW,99.0,343.0,58.6,142.0,59.0,,79.16999999999999,273.0,48.72,140.0,201.0
MV2621I,335.0,858.0,60.72,337.0,120.0,2754.0,376.35,965.0,,389.0,457.0
DK883B9,-241.0,70.0,0.0,140.0,117.0,2268.0,-165.12,48.0,0.0,,257.0
TZ8204F,367.0,689.0,58.35,287.0,95.0,2139.0,278.25,525.0,49.33,266.0,382.0
BC757EI,-50.0,105.0,48.57,54.0,17.0,,-28.32,59.0,0.0,76.0,71.0
PR4750D,-12.0,118.0,58.47,,21.0,-49.0,-19.200000000000003,192.0,,72.0,70.0
WQ869EK,367.0,689.0,58.35,287.0,95.0,2139.0,278.25,525.0,49.33,266.0,382.0
AB185W2,-23.0,186.0,70.97,54.0,44.0,50.0,-15.959999999999999,133.0,52.63,63.0,98.0
GC9426M,4.0,141.0,63.12,52.0,61.0,9.0,4.109999999999999,137.0,82.48,24.0,
YI7587K,99.0,343.0,58.6,142.0,59.0,,79.16999999999999,273.0,48.72,140.0,201.0
LQ952YS,421.0,805.0,53.29,376.0,122.0,,490.36,943.0,58.75,389.0,
VR8594A,622.0,584.0,,67.0,9.0,-1433.0,481.5,450.0,80.89,86.0,76.0
AB586MG,505.0,549.0,90.53,52.0,17.0,-887.0,500.48,544.0,92.65,40.0,69.0
ZO6839F,-50.0,105.0,48.57,54.0,17.0,,-28.32,59.0,,76.0,71.0
XN602MC,16.0,106.0,0.0,110.0,19.0,1578.0,19.05,127.0,11.02,113.0,129.0
FT20013,37.0,203.0,77.34,46.0,50.0,-761.0,23.939999999999998,133.0,80.45,26.0,96.0
WF7482N,58.0,102.0,84.31,16.0,11.0,460.0,74.1,130.0,90.77,12.0,27.0
