Quarter,StoreId,State,Position,Market,ProdId,Product,Type,ReportId
2023-04-01,Kansas City - Country Club Plaza,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,PJ6212H
2023-07-01,Kansas City - Country Club Plaza,Missouri,Central,,8_Te,Green Tea,Tea,XH425SX
2023-10-01,Kansas City - Country Club Plaza,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,SZ865JV
2023-01-01,Springfield - Commercial Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,LN462MR
2023-04-01,Springfield - Commercial Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,RP511ZN
2023-07-01,Springfield - Commercial Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,GM643I7
2023-10-01,Springfield - Commercial Street,Missouri,Central,Big Market,8_Te,Green Tea,,XG116G7
2023-01-01,Columbia - Broadway,Missouri,Central,Small Market,8_Te,Green Tea,Tea,HQ75119
2023-04-01,Columbia - Broadway,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,GB025VV
2023-07-01,Columbia - Broadway,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,XX469ZC
2023-10-01,Columbia - Broadway,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,QK289W8
2023-01-01,Independence - Independence Square,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,RX74323
2023-04-01,Independence - Independence Square,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,XI9988G
2023-07-01,Independence - Independence Square,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,WN6986Z
2023-10-01,Independence - Independence Square,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,ZP507FF
2023-01-01,Lee Summit - Douglas Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,LH541ES
2023-04-01,Lee Summit - Douglas Street,,,Medium Market,8_Te,Green Tea,Tea,KQ031F5
2023-07-01,Lee Summit - Douglas Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,BS363SF
2023-10-01,Lee Summit - Douglas Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,NU23681
2023-01-01,OFallon - Main Street,Missouri,,Micro Market,8_Te,Green Tea,Tea,JJ003R2
2023-04-01,OFallon - Main Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,TJ072IW
2023-07-01,OFallon - Main Street,,Central,Micro Market,8_Te,,Tea,ZK904DE
2023-10-01,OFallon - Main Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,YT360NX
2023-01-01,St. Joseph - Frederick Avenue,Missouri,Central,Big Market,8_Te,Green Tea,Tea,CT437NX
2023-04-01,St. Joseph - Frederick Avenue,Missouri,Central,Big Market,8_Te,Green Tea,Tea,AT6665E
2023-07-01,St. Joseph - Frederick Avenue,,,Medium Market,8_Te,Green Tea,Tea,DC624F2
2023-10-01,St. Joseph - Frederick Avenue,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,WW8751A
2023-01-01,St. Charles - Main Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,DK0302W
2023-04-01,St. Charles - Main Street,Missouri,Central,Small Market,8_Te,Green Tea,Tea,WQ456C0
2023-07-01,St. Charles - Main Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,NY0864Q
2023-10-01,St. Charles - Main Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,WK721UC
2023-01-01,Blue Springs - Woods Chapel Road,Missouri,Central,Micro Market,8_Te,,Tea,BY1406E
2023-04-01,Blue Springs - Woods Chapel Road,Missouri,,Micro Market,8_Te,Green Tea,Tea,BN634K4
2023-07-01,Blue Springs - Woods Chapel Road,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,RX949MB
2023-10-01,Blue Springs - Woods Chapel Road,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,DB795S9
2023-01-01,Joplin - Main Street,Missouri,Central,Small Market,8_Te,Green Tea,Tea,CV137LS
2023-04-01,Joplin - Main Street,,Central,Big Market,8_Te,Green Tea,,QK477I5
2023-07-01,Joplin - Main Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,AW7196M
2023-10-01,Joplin - Main Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,QZ955I0
2023-01-01,Florissant - Lindbergh Boulevard,,Central,Micro Market,8_Te,Green Tea,Tea,JL64019
2023-04-01,Florissant - Lindbergh Boulevard,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,TN976U4
2023-07-01,Florissant - Lindbergh Boulevard,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,OC032ZQ
2023-10-01,Florissant - Lindbergh Boulevard,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,LN036UX
2023-01-01,Chesterfield - Chesterfield Airport Road,Missouri,Central,,8_Te,Green Tea,Tea,ZK169L5
2023-04-01,Chesterfield - Chesterfield Airport Road,,Central,Big Market,8_Te,Green Tea,Tea,GZ981EN
2023-07-01,Chesterfield - Chesterfield Airport Road,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,WN465AG
2023-10-01,Chesterfield - Chesterfield Airport Road,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,WX0771Q
2023-01-01,Jefferson City - High Street,Missouri,Central,Medium Market,8_Te,,Tea,BA675O4
2023-04-01,Jefferson City - High Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,AB100MV
2023-07-01,Jefferson City - High Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,UE253DJ
2023-10-01,Jefferson City - High Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,JL831BC
2023-01-01,Cape Girardeau - Main Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,KC105X1
2023-04-01,Cape Girardeau - Main Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,PI816PD
2023-07-01,Cape Girardeau - Main Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,WJ51078
2023-10-01,Cape Girardeau - Main Street,Missouri,Central,,8_Te,Green Tea,Tea,MH4456R
2023-01-01,University City - Olive Boulevard,Missouri,,Big Market,8_Te,Green Tea,Tea,SQ2444M
2023-04-01,University City - Olive Boulevard,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,VZ756KA
2023-07-01,University City - Olive Boulevard,Missouri,Central,Small Market,8_Te,Green Tea,Tea,UT424RM
2023-10-01,University City - Olive Boulevard,Missouri,Central,Big Market,8_Te,Green Tea,Tea,BW927QD
2023-01-01,Wildwood - Manchester Road,Missouri,,Medium Market,8_Te,Green Tea,Tea,RY508EH
2023-04-01,Wildwood - Manchester Road,Missouri,Central,Big Market,8_Te,Green Tea,Tea,XL764ZQ
2023-07-01,Wildwood - Manchester Road,Missouri,Central,Big Market,8_Te,Green Tea,Tea,YB143FL
2023-10-01,Wildwood - Manchester Road,Missouri,Central,Small Market,8_Te,Green Tea,Tea,ZA234K3
2023-01-01,Ballwin - Manchester Road,Missouri,Central,Big Market,8_Te,Green Tea,Tea,CC10901
2023-04-01,Ballwin - Manchester Road,Missouri,Central,Medium Market,8_Te,Green Tea,,SQ056QQ
2023-07-01,Ballwin - Manchester Road,,,Medium Market,8_Te,Green Tea,Tea,OS228R5
2023-10-01,Ballwin - Manchester Road,Missouri,,Medium Market,8_Te,Green Tea,Tea,ZV932A6
2023-01-01,Raytown - 63rd Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,FF08855
2023-04-01,Raytown - 63rd Street,Missouri,Central,Small Market,8_Te,Green Tea,Tea,XB214PH
2023-07-01,Raytown - 63rd Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,CZ165EI
2023-10-01,Raytown - 63rd Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,UK971ZU
2023-01-01,Kirkwood - Kirkwood Road,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,NT233DF
2023-04-01,Kirkwood - Kirkwood Road,Missouri,Central,Small Market,8_Te,,Tea,WH0039R
2023-07-01,Kirkwood - Kirkwood Road,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,TG666FN
2023-10-01,Kirkwood - Kirkwood Road,Missouri,Central,Big Market,8_Te,Green Tea,Tea,IQ967W5
2023-01-01,Gladstone - North Oak Trafficway,Missouri,Central,Big Market,8_Te,Green Tea,Tea,SI805F9
2023-04-01,Gladstone - North Oak Trafficway,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,IT325QE
2023-07-01,Gladstone - North Oak Trafficway,Missouri,Central,Big Market,8_Te,Green Tea,Tea,FA084J3
2023-10-01,Gladstone - North Oak Trafficway,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,QE095D4
2023-01-01,Liberty - Historic Downtown Liberty,Missouri,,Medium Market,8_Te,Green Tea,Tea,DD2609S
2023-04-01,Liberty - Historic Downtown Liberty,,Central,Micro Market,8_Te,Green Tea,Tea,TJ640JY
2023-07-01,Liberty - Historic Downtown Liberty,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,ZU229QE
2023-10-01,Liberty - Historic Downtown Liberty,Missouri,Central,Big Market,8_Te,Green Tea,Tea,BG545L4
2023-01-01,Maryland Heights - Westport Plaza Drive,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,EM197XV
2023-04-01,Maryland Heights - Westport Plaza Drive,Missouri,Central,Medium Market,8_Te,Green Tea,,IO620L0
2023-07-01,Maryland Heights - Westport Plaza Drive,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,CG474LJ
2023-10-01,Maryland Heights - Westport Plaza Drive,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,FC887AN
2023-01-01,Hazelwood - Lindbergh Boulevard,Missouri,Central,Big Market,8_Te,Green Tea,Tea,ST677YW
2023-04-01,Hazelwood - Lindbergh Boulevard,Missouri,Central,Big Market,8_Te,Green Tea,Tea,MF3067N
2023-07-01,Hazelwood - Lindbergh Boulevard,Missouri,Central,Micro Market,8_Te,,Tea,SK023WG
2023-10-01,Hazelwood - Lindbergh Boulevard,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,PT639JA
2023-01-01,Grandview - Main Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,DH794QP
2023-04-01,Grandview - Main Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,MW065E0
2023-07-01,Grandview - Main Street,Missouri,,Big Market,8_Te,Green Tea,Tea,OB27259
2023-10-01,Grandview - Main Street,,Central,Big Market,8_Te,Green Tea,Tea,UZ95413
2023-01-01,Belton - Main Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,BG302IB
2023-04-01,Belton - Main Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,KE63516
2023-07-01,Belton - Main Street,Missouri,,Big Market,8_Te,Green Tea,Tea,AI790NZ
2023-10-01,Belton - Main Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,IG743UG
2023-01-01,Wentzville - Pearce Boulevard,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,FB611Q9
2023-04-01,Wentzville - Pearce Boulevard,Missouri,Central,Big Market,8_Te,Green Tea,Tea,UR198KD
2023-07-01,Wentzville - Pearce Boulevard,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,QR511CQ
2023-10-01,Wentzville - Pearce Boulevard,Missouri,Central,Small Market,8_Te,Green Tea,Tea,IM210S5
2023-01-01,Sedalia - Ohio Avenue,,Central,Small Market,8_Te,Green Tea,Tea,KN7214E
2023-04-01,Sedalia - Ohio Avenue,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,LN752TC
2023-07-01,Sedalia - Ohio Avenue,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,XM511GE
2023-10-01,Sedalia - Ohio Avenue,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,BJ687AO
2023-01-01,Arnold - Jeffco Boulevard,Missouri,Central,Micro Market,8_Te,Green Tea,,FZ365IJ
2023-04-01,Arnold - Jeffco Boulevard,Missouri,,Micro Market,8_Te,Green Tea,Tea,HC408PF
2023-07-01,Arnold - Jeffco Boulevard,Missouri,Central,Big Market,8_Te,Green Tea,Tea,SB138Z2
2023-10-01,Arnold - Jeffco Boulevard,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,WW996WX
2023-01-01,Nixa - Main Street,,Central,Medium Market,8_Te,Green Tea,Tea,UY6240R
2023-04-01,Nixa - Main Street,,Central,Small Market,8_Te,Green Tea,,PQ390LG
2023-07-01,Nixa - Main Street,Missouri,Central,Medium Market,8_Te,Green Tea,Tea,YY270YL
2023-10-01,Nixa - Main Street,Missouri,Central,Small Market,8_Te,Green Tea,Tea,JH6458F
2023-01-01,Springfield - Sunshine Street,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,HS9643T
2023-04-01,Springfield - Sunshine Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,YG3447G
2023-07-01,Springfield - Sunshine Street,Missouri,Central,Small Market,8_Te,Green Tea,Tea,XZ2402N
2023-10-01,Springfield - Sunshine Street,Missouri,Central,Big Market,8_Te,Green Tea,Tea,AK520PY
2023-01-01,Columbia - Sino Cheeks,Missouri,Central,Micro Market,8_Te,Green Tea,Tea,FF719D2
2023-04-01,Columbia - Sino Cheeks,Missouri,Central,Big Market,8_Te,Green Tea,Tea,QM123HD
2023-07-01,Columbia - Sino Cheeks,Missouri,Central,Small Market,8_Te,Green Tea,Tea,AV6886I
2023-10-01,Columbia - Sino Cheeks,Missouri,Central,Big Market,8_Te,,Tea,TH724JA
2023-01-01,Las Vegas - The Strip,Nevada,West,Medium Market,8_Te,Green Tea,Tea,HU750GG
2023-04-01,Las Vegas - The Strip,Nevada,West,Small Market,8_Te,Green Tea,Tea,RJ00726
2023-07-01,Las Vegas - The Strip,Nevada,West,,8_Te,Green Tea,,DB3404U
2023-10-01,Las Vegas - The Strip,Nevada,,Big Market,8_Te,Green Tea,Tea,QZ999ZK
2023-01-01,Henderson - Water Street,,West,Medium Market,8_Te,Green Tea,Tea,ST3702Y
2023-04-01,Henderson - Water Street,Nevada,West,Medium Market,8_Te,Green Tea,,JC955NR
2023-07-01,Henderson - Water Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,MP42943
2023-10-01,Henderson - Water Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,FT8857A
2023-01-01,Reno - Virginia Street,Nevada,West,,8_Te,Green Tea,Tea,XS802PE
2023-04-01,Reno - Virginia Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,OD3386F
2023-07-01,Reno - Virginia Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,IC18428
2023-10-01,Reno - Virginia Street,Nevada,West,Medium Market,8_Te,Green Tea,,YV972GD
2023-01-01,North Las Vegas - Craig Road,Nevada,,Medium Market,8_Te,Green Tea,Tea,WL4939H
2023-04-01,North Las Vegas - Craig Road,Nevada,West,Micro Market,8_Te,Green Tea,Tea,NI5143S
2023-07-01,North Las Vegas - Craig Road,,West,Micro Market,8_Te,Green Tea,Tea,MD255OI
2023-10-01,North Las Vegas - Craig Road,,West,Micro Market,8_Te,Green Tea,Tea,CB387XO
2023-01-01,Sparks - Victorian Avenue,Nevada,West,Micro Market,8_Te,,Tea,KH2362H
2023-04-01,Sparks - Victorian Avenue,Nevada,West,Micro Market,8_Te,Green Tea,Tea,US1866C
2023-07-01,Sparks - Victorian Avenue,Nevada,West,Micro Market,8_Te,Green Tea,Tea,SX897V6
2023-10-01,Sparks - Victorian Avenue,Nevada,West,Micro Market,8_Te,Green Tea,Tea,WM3572V
2023-01-01,Carson City - Carson Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,HZ4309G
2023-04-01,Carson City - Carson Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,VD5669Y
2023-07-01,Carson City - Carson Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,BC0408H
2023-10-01,Carson City - Carson Street,Nevada,West,Micro Market,8_Te,Green Tea,,PS888DQ
2023-01-01,Elko - Idaho Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,DW5440G
2023-04-01,Elko - Idaho Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,ED384VD
2023-07-01,Elko - Idaho Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,FI7493G
2023-10-01,Elko - Idaho Street,Nevada,West,Micro Market,8_Te,,Tea,ZC795B2
2023-01-01,Mesquite - Mesquite Boulevard,Nevada,West,Micro Market,8_Te,Green Tea,,GU204D3
2023-04-01,Mesquite - Mesquite Boulevard,Nevada,West,Micro Market,8_Te,Green Tea,Tea,DE8656Z
2023-07-01,Mesquite - Mesquite Boulevard,Nevada,West,Micro Market,8_Te,Green Tea,Tea,JH182EY
2023-10-01,Mesquite - Mesquite Boulevard,Nevada,West,,8_Te,Green Tea,Tea,UW669YF
2023-01-01,Boulder City - Nevada Way,Nevada,West,Micro Market,8_Te,Green Tea,Tea,NX346PZ
2023-04-01,Boulder City - Nevada Way,Nevada,,Micro Market,8_Te,Green Tea,Tea,XO770IG
2023-07-01,Boulder City - Nevada Way,Nevada,West,Micro Market,8_Te,Green Tea,Tea,LJ155GL
2023-10-01,Boulder City - Nevada Way,Nevada,West,Micro Market,8_Te,Green Tea,Tea,ZC74283
2023-01-01,Fernley - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,HL404ZN
2023-04-01,Fernley - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,JY05979
2023-07-01,Fernley - Main Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,FH349H8
2023-10-01,Fernley - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,OA136VQ
2023-01-01,Fallon - Maine Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,RM396A3
2023-04-01,Fallon - Maine Street,Nevada,West,Big Market,8_Te,Green Tea,,UR026ZA
2023-07-01,Fallon - Maine Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,DJ395R6
2023-10-01,Fallon - Maine Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,ZX4934J
2023-01-01,Winnemucca - Bridge Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,OK23332
2023-04-01,Winnemucca - Bridge Street,,West,Big Market,8_Te,Green Tea,Tea,HB568FI
2023-07-01,Winnemucca - Bridge Street,Nevada,West,,8_Te,Green Tea,Tea,LT603WW
2023-10-01,Winnemucca - Bridge Street,Nevada,,Medium Market,8_Te,Green Tea,Tea,AW030ZY
2023-01-01,West Wendover - Wendover Boulevard,Nevada,West,Medium Market,8_Te,Green Tea,,OV105OM
2023-04-01,West Wendover - Wendover Boulevard,Nevada,West,Small Market,8_Te,Green Tea,Tea,OS050ZB
2023-07-01,West Wendover - Wendover Boulevard,Nevada,West,Medium Market,8_Te,Green Tea,Tea,HE264SJ
2023-10-01,West Wendover - Wendover Boulevard,Nevada,West,Medium Market,8_Te,Green Tea,Tea,JE62496
2023-01-01,Ely - Aultman Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,FA766Y3
2023-04-01,Ely - Aultman Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,SO674F2
2023-07-01,Ely - Aultman Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,XA5399P
2023-10-01,Ely - Aultman Street,Nevada,,Small Market,8_Te,Green Tea,Tea,GZ2382W
2023-01-01,Yerington - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,RE289I0
2023-04-01,Yerington - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,ZH6606L
2023-07-01,Yerington - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,XI34901
2023-10-01,Yerington - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,FZ053BP
2023-01-01,Hawthorne - E Street,Nevada,West,,8_Te,Green Tea,Tea,YE83989
2023-04-01,Hawthorne - E Street,,West,Medium Market,8_Te,Green Tea,Tea,LQ9949G
2023-07-01,Hawthorne - E Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,YX8732H
2023-10-01,Hawthorne - E Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,VJ725HK
2023-01-01,Lovelock - Main Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,QE373A5
2023-04-01,Lovelock - Main Street,,West,Small Market,8_Te,Green Tea,Tea,UZ8334Z
2023-07-01,Lovelock - Main Street,Nevada,,Big Market,8_Te,,Tea,DY3151J
2023-10-01,Lovelock - Main Street,,West,Small Market,8_Te,Green Tea,Tea,XU11769
2023-01-01,Wells - Humboldt Avenue,Nevada,West,Micro Market,8_Te,Green Tea,Tea,BB851V1
2023-04-01,Wells - Humboldt Avenue,Nevada,West,Medium Market,8_Te,Green Tea,Tea,AS993UE
2023-07-01,Wells - Humboldt Avenue,Nevada,West,Medium Market,8_Te,Green Tea,Tea,SZ545P0
2023-10-01,Wells - Humboldt Avenue,Nevada,West,Micro Market,8_Te,Green Tea,,QX116TN
2023-01-01,Caliente - Front Street,Nevada,West,,8_Te,Green Tea,Tea,PS600FQ
2023-04-01,Caliente - Front Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,TO8329Q
2023-07-01,Caliente - Front Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,IA720WQ
2023-10-01,Caliente - Front Street,Nevada,West,Micro Market,8_Te,,Tea,HT546B2
2023-01-01,Carlin - Mountain Street,Nevada,West,,8_Te,Green Tea,Tea,ET19964
2023-04-01,Carlin - Mountain Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,JS458WP
2023-07-01,Carlin - Mountain Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,VA490X2
2023-10-01,Carlin - Mountain Street,,West,Big Market,8_Te,Green Tea,Tea,CA037KT
2023-01-01,Baker - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,LF8675Y
2023-04-01,Baker - Main Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,YU952BB
2023-07-01,Baker - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,BA875CK
2023-10-01,Baker - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,,US890JO
2023-01-01,Amargosa Valley - Farm Road,Nevada,West,Big Market,8_Te,Green Tea,Tea,TY982O7
2023-04-01,Amargosa Valley - Farm Road,,West,Micro Market,8_Te,Green Tea,Tea,ZR7823U
2023-07-01,Amargosa Valley - Farm Road,Nevada,West,Micro Market,8_Te,Green Tea,Tea,RC751JG
2023-10-01,Amargosa Valley - Farm Road,Nevada,West,Medium Market,8_Te,Green Tea,Tea,FH485VJ
2023-01-01,Gabbs - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,VW565H3
2023-04-01,Gabbs - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,ZP421XK
2023-07-01,Gabbs - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,HG343OB
2023-10-01,Gabbs - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,XK82857
2023-01-01,Goodsprings - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,KW958SX
2023-04-01,Goodsprings - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,UA307F4
2023-07-01,Goodsprings - Main Street,Nevada,West,,8_Te,Green Tea,Tea,DY290W5
2023-10-01,Goodsprings - Main Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,PH117W4
2023-01-01,Lund - U.S. Route 6,Nevada,West,Micro Market,8_Te,Green Tea,,GA669F5
2023-04-01,Lund - U.S. Route 6,Nevada,West,Big Market,8_Te,Green Tea,Tea,YL647W8
2023-07-01,Lund - U.S. Route 6,Nevada,West,Medium Market,8_Te,Green Tea,Tea,UE524XQ
2023-10-01,Lund - U.S. Route 6,Nevada,West,Big Market,8_Te,Green Tea,Tea,PI608GO
2023-01-01,Panaca - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,HG0080A
2023-04-01,Panaca - Main Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,EZ138YB
2023-07-01,Panaca - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,XQ311TQ
2023-10-01,Panaca - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,TC788ZP
2023-01-01,Owyhee - Airport Road,Nevada,West,,8_Te,Green Tea,Tea,OI824GW
2023-04-01,Owyhee - Airport Road,Nevada,West,Medium Market,8_Te,Green Tea,Tea,QF219Y3
2023-07-01,Owyhee - Airport Road,Nevada,West,Big Market,8_Te,Green Tea,Tea,IW115BD
2023-10-01,Owyhee - Airport Road,Nevada,West,Medium Market,8_Te,Green Tea,Tea,EP111LU
2023-01-01,Pioche - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,XC754VV
2023-04-01,Pioche - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,IE164VM
2023-07-01,Pioche - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,KS926T4
2023-10-01,Pioche - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,AG104XT
2023-01-01,Tonopah - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,GI774N0
2023-04-01,Tonopah - Main Street,Nevada,West,Small Market,8_Te,Green Tea,Tea,HL52859
2023-07-01,Tonopah - Main Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,UC7470U
2023-10-01,Tonopah - Main Street,Nevada,West,Small Market,8_Te,Green Tea,,VY101QG
2023-01-01,Wadsworth - Highway 447,,West,Small Market,8_Te,Green Tea,Tea,RT322R2
2023-04-01,Wadsworth - Highway 447,Nevada,,,8_Te,Green Tea,Tea,CA99635
2023-07-01,Wadsworth - Highway 447,Nevada,West,Micro Market,8_Te,Green Tea,Tea,OS5032N
2023-10-01,Wadsworth - Highway 447,,West,Micro Market,8_Te,Green Tea,Tea,OH099B9
2023-01-01,Empire - Gypsum Road,Nevada,West,Medium Market,8_Te,Green Tea,Tea,MD215UM
2023-04-01,Empire - Gypsum Road,Nevada,West,Big Market,8_Te,Green Tea,Tea,PZ476ZI
2023-07-01,Empire - Gypsum Road,Nevada,West,Medium Market,8_Te,Green Tea,Tea,VU019D4
2023-10-01,Empire - Gypsum Road,Nevada,West,Big Market,8_Te,,Tea,XD469VK
2023-01-01,Gerlach - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,SP224WS
2023-04-01,Gerlach - Main Street,Nevada,West,Micro Market,8_Te,Green Tea,Tea,KQ526W2
2023-07-01,Gerlach - Main Street,,,Micro Market,8_Te,Green Tea,Tea,PX703G8
2023-10-01,Gerlach - Main Street,Nevada,West,Medium Market,8_Te,Green Tea,Tea,CG819IY
2023-01-01,Incline Village - Tahoe Boulevard,Nevada,West,Small Market,8_Te,,Tea,HO6584Q
2023-04-01,Incline Village - Tahoe Boulevard,Nevada,West,Micro Market,8_Te,Green Tea,Tea,DD541AB
2023-07-01,Incline Village - Tahoe Boulevard,,West,Micro Market,8_Te,,Tea,RE068QT
2023-10-01,Incline Village - Tahoe Boulevard,Nevada,West,Small Market,8_Te,Green Tea,Tea,TI9684H
2023-01-01,Minden - Esmeralda Avenue,Nevada,West,Micro Market,8_Te,Green Tea,Tea,AJ570F0
2023-04-01,Minden - Esmeralda Avenue,Nevada,West,Small Market,8_Te,Green Tea,Tea,DA471WS
2023-07-01,Minden - Esmeralda Avenue,Nevada,West,Micro Market,8_Te,Green Tea,Tea,LU616GE
2023-10-01,Minden - Esmeralda Avenue,Nevada,West,Big Market,8_Te,Green Tea,Tea,UX31600
2023-01-01,Stateline - Lake Tahoe Boulevard,Nevada,,Big Market,8_Te,Green Tea,Tea,SU523J9
2023-04-01,Stateline - Lake Tahoe Boulevard,Nevada,West,Big Market,8_Te,Green Tea,Tea,QG783LP
2023-07-01,Stateline - Lake Tahoe Boulevard,Nevada,West,Micro Market,8_Te,Green Tea,Tea,OL600QM
